code_commune,loyer_m2,nb_obs,type_pred,lat,lon,fiable,loyer_m2_final
88402,8.05845809045042,24,maille,48.381664389311375,6.60946421853253,True,8.05845809045042
88077,8.05845809045042,14,maille,48.352227417164045,6.684352571527797,True,8.05845809045042
88367,7.63253466804906,1165,commune,48.344853996141694,6.636348018192192,True,7.63253466804906
88297,8.05845809045042,4,maille,48.21188402696055,6.616460475780372,False,8.26
88412,8.05845809045042,7,maille,48.35321065507806,6.754783317818294,False,8.29
88521,8.05845809045042,13,maille,48.31324984431996,6.619537677553562,True,8.05845809045042
88130,8.05845809045042,16,maille,48.27075618221676,6.619102550359756,True,8.05845809045042
88340,8.05845809045042,7,maille,48.290505013050115,6.560898364079705,False,8.17
88222,8.05845809045042,2,maille,48.24919039603421,6.6235508508159695,False,8.23
01225,11.5397502249891,1,maille,46.061094186148445,4.781215423191356,False,11.67
01157,11.5397502249891,67,maille,46.020708344221994,4.7597874500149056,True,11.5397502249891
01165,11.5397502249891,19,maille,46.07054497175509,4.814121566892943,True,11.5397502249891
01250,11.5397502249891,19,maille,45.96831137362319,4.811098318978482,True,11.5397502249891
01243,11.5397502249891,23,maille,46.04527598575698,4.759090074813979,True,11.5397502249891
01166,11.5397502249891,27,maille,45.99465487609992,4.784281045919344,True,11.5397502249891
01194,13.4872001263527,389,commune,45.97265056473234,4.757811648228814,True,13.4872001263527
01258,11.5397502249891,6,maille,46.09307464071092,4.803307770034953,False,11.61
27327,12.6983786351833,1,maille,49.19685489814929,0.9439270988438104,False,12.41
27616,12.6983786351833,6,maille,49.25047764645439,0.9850260973624458,False,12.36
27572,12.6983786351833,0,maille,49.21494697904911,0.8792197328117257,False,12.35
27053,12.6983786351833,1,maille,49.2395712581124,0.9764803462715063,False,12.37
27135,12.6983786351833,0,maille,49.1816091013837,0.9763318399477052,False,12.46
27483,12.6983786351833,0,maille,49.18458631414872,1.0816928620448583,False,12.4
27677,12.6983786351833,0,maille,49.17362647576266,1.0468678443620347,False,12.42
27663,12.6983786351833,0,maille,49.19134276199857,0.9081510375514201,False,12.39
27692,12.6983786351833,0,maille,49.15433806699813,1.0431829186508266,False,12.4
27354,12.6983786351833,1,maille,49.176697465954526,0.9245746569359957,False,12.37
27529,12.6983786351833,0,maille,49.252391581723565,1.021602453144567,False,12.35
76640,12.3543159461901,292,commune,49.27454363283161,1.0452478010010764,True,12.3543159461901
27187,12.6983786351833,0,maille,49.20097408247658,0.9957579738335581,False,12.44
27201,12.6983786351833,1,maille,49.18751635520197,1.0282483090113157,False,12.46
27215,12.6983786351833,0,maille,49.17173312694433,1.0152250295082816,False,12.44
27313,12.6983786351833,2,maille,49.22915867288519,1.0000457680606778,False,12.36
76165,11.5933747553394,1720,commune,49.28152800964011,1.0280826865986497,True,11.5933747553394
27700,12.6983786351833,0,maille,49.21902151627365,1.0346741979461365,False,12.39
27482,12.6983786351833,0,maille,49.1998950092846,0.8951820107238436,False,12.36
27593,12.6983786351833,9,maille,49.24637425583862,0.9602011863453493,False,12.36
02307,10.8250805073187,260,commune,49.17754738596609,3.138156054055928,True,10.8250805073187
02302,11.5340466974433,0,maille,49.22751164263227,3.188941344597558,False,11.55
60658,11.5340466974433,1,maille,49.2336112429725,3.017392874989491,False,11.69
02749,11.5340466974433,0,maille,49.19868077760058,3.173542561908578,False,11.58
77148,12.47713554557,163,commune,49.085836122426784,3.077552740911793,True,12.47713554557
02718,11.5340466974433,1,maille,49.19825773699398,3.154854736429091,False,11.59
02225,11.5340466974433,0,maille,49.11502390524376,3.264828042541079,False,11.52
02594,11.5340466974433,0,maille,49.16021984231484,3.18614469830463,False,11.66
02232,11.5340466974433,3,maille,49.20586784583422,3.013997313246543,False,11.71
02466,11.5340466974433,0,maille,49.18311498545668,3.2033073904528,False,11.57
77343,11.5340466974433,18,maille,49.0335664689381,3.0595593246348143,True,11.5340466974433
60661,11.5340466974433,93,maille,49.237168294125446,2.9795469450743504,True,11.5340466974433
02496,11.5340466974433,0,maille,49.14553107713237,3.2325500417315443,False,11.59
60385,11.5340466974433,10,maille,49.167351395226234,3.1055052348759045,True,11.5340466974433
02557,11.5340466974433,0,maille,49.20686240820106,3.2057228861713725,False,11.55
60031,11.5340466974433,1,maille,49.1752373902192,3.0646902796365123,False,11.69
02428,11.5340466974433,0,maille,49.102821893999405,3.2676414739891184,False,11.53
60672,11.5340466974433,1,maille,49.25794674772978,3.009675592565753,False,11.69
02622,11.5340466974433,0,maille,49.131874906829424,3.25973462669016,False,11.53
02449,11.5340466974433,2,maille,49.15456982022445,3.212228705874161,False,11.61
02724,11.5340466974433,0,maille,49.13424734216555,3.2896143976798116,False,11.45
02015,11.5340466974433,0,maille,49.21661382054816,3.209181902255672,False,11.53
02512,11.5340466974433,0,maille,49.124808703257735,3.103309678122075,False,11.77
02216,11.5340466974433,0,maille,49.25382217964581,3.2038023839450984,False,11.55
02467,11.5340466974433,0,maille,49.18371621012715,3.2263392338290724,False,11.53
02375,11.5340466974433,1,maille,49.111415601464486,3.233142915192512,False,11.65
69111,11.9872425422124,41,maille,45.903193321336154,4.574058157425199,True,11.9872425422124
69026,11.9872425422124,19,maille,45.89166651441945,4.591482513364773,True,11.9872425422124
69234,11.9872425422124,85,maille,45.85701232359103,4.528741729734056,True,11.9872425422124
69008,11.9872425422124,21,maille,45.83107787933221,4.512327955462914,True,11.9872425422124
69157,12.0464275827457,459,commune,45.87746443862988,4.502675305281404,True,12.0464275827457
69239,11.9872425422124,3,maille,45.917192502532735,4.521906563704963,False,11.94
17051,13.9522306664594,20,maille,46.182778269273214,-1.378438915249835,True,13.9522306664594
85294,13.9522306664594,60,maille,46.35411464150009,-1.417237694915519,True,13.9522306664594
17019,13.9522306664594,2,maille,46.21458697512963,-1.5097074864809925,False,13.95
85278,13.9522306664594,13,maille,46.424117005867956,-1.5467163723952924,True,13.9522306664594
85103,13.9522306664594,22,maille,46.54292311539247,-1.6062809488469745,True,13.9522306664594
85161,13.9522306664594,15,maille,46.5674017020735,-1.5126584462679635,True,13.9522306664594
17207,13.9522306664594,1,maille,46.219207753889464,-1.4448942073497086,False,13.95
85004,13.9522306664594,14,maille,46.388458101137715,-1.4028206663108842,True,13.9522306664594
17286,13.9522306664594,1,maille,46.24179152019591,-1.5055499259090348,False,13.95
85010,13.9522306664594,13,maille,46.47281363282544,-1.4977787005955705,True,13.9522306664594
17369,13.9522306664594,85,maille,46.19936191823414,-1.368405810253561,True,13.9522306664594
17161,13.9522306664594,27,maille,46.18077114866421,-1.3180117788232646,True,13.9522306664594
17360,13.9522306664594,13,maille,46.15903639683919,-1.329028564526348,True,13.9522306664594
17121,13.9522306664594,3,maille,46.20078910983057,-1.4349854318284596,False,13.95
17297,13.9522306664594,39,maille,46.16374406579594,-1.2853487053594086,True,13.9522306664594
85288,13.2080293284295,192,commune,46.479564452087295,-1.6295604774608952,True,13.2080293284295
85127,13.9522306664594,16,maille,46.40862219264551,-1.4750670040119838,True,13.9522306664594
17318,13.9522306664594,1,maille,46.23597476027904,-1.5342291926443175,False,13.95
85001,13.9522306664594,26,maille,46.31488924792454,-1.2797306236037207,True,13.9522306664594
85131,13.9522306664594,8,maille,46.45734790966649,-1.2127269261645874,False,13.28
85114,13.9522306664594,48,maille,46.42796158539549,-1.5998035165179567,True,13.9522306664594
87191,9.93991993130053,45,maille,45.76396870712746,1.0635539719054135,True,9.93991993130053
87073,9.93991993130053,2,maille,45.739295425973026,0.9903243307296641,False,9.8
87106,10.3940872717774,251,commune,45.666024606997624,1.177669228115136,True,10.3940872717774
87162,9.93991993130053,2,maille,45.86004190149128,1.0417689187620005,False,9.94
87176,9.93991993130053,19,maille,45.6213248832066,1.3032983212832792,True,9.93991993130053
87046,9.93991993130053,30,maille,45.835695548430806,1.0084192910982372,True,9.93991993130053
87030,9.93991993130053,0,maille,45.86607561999745,0.8697817748290299,False,9.79
87140,9.93991993130053,38,maille,45.910091817196566,0.9586868758160237,True,9.93991993130053
87118,9.93991993130053,6,maille,45.963513316342194,1.1225029982589425,False,9.86
87039,9.93991993130053,12,maille,45.59177571176719,1.3561726783952899,True,9.93991993130053
87146,9.93991993130053,54,maille,45.60498078429187,1.4806783227749503,True,9.93991993130053
87119,11.3558876763284,164,commune,45.68940705040292,1.361090121219708,True,11.3558876763284
87110,9.93991993130053,14,maille,45.93500393477041,1.0254358508224828,True,9.93991993130053
87169,9.93991993130053,10,maille,45.703020588577914,1.241647284374845,True,9.93991993130053
87094,9.93991993130053,1,maille,45.71221306939721,1.1519440047485014,False,9.96
87141,9.93991993130053,24,maille,45.80117713547576,0.9789671127871482,True,9.93991993130053
87084,9.93991993130053,0,maille,45.72226843701467,1.1254178233054515,False,9.93
87164,9.93991993130053,1,maille,45.85831599933972,0.9390873884182696,False,9.9
87088,9.93991993130053,51,maille,45.60264466530622,1.4387955313501388,True,9.93991993130053
87185,9.93991993130053,33,maille,45.87947420455694,1.032586663841223,True,9.93991993130053
87066,9.93991993130053,42,maille,45.71152394988139,1.0805995180738486,True,9.93991993130053
87151,9.93991993130053,8,maille,45.693916223342285,1.312636145979401,False,10.02
